show_id,vimp,pp2,episodes,words,vimp_z,pp2_z,mfte_z
1494037881,15.763990541605676,168.8998986600608,1.0,8881.0,-1.2821087016375308,-0.9967531850538802,-1.1394309433457055
1480605295,19.935052716104355,152.32615981950394,312.0,536743.0,-0.9732070010733018,-1.3347445614421931,-1.1539757812577474
474763182,19.179577057257653,150.177033165079,44.0,423367.0,-1.0291562307873556,-1.3785721059057507,-1.2038641683465532
1169056746,23.68552990088667,133.62214038424744,457.0,716049.0,-0.6954531024645276,-1.7161791510500795,-1.2058161267573035
1623855270,12.563382832307136,172.62767113364723,98.0,883520.0,-1.5191402113296943,-0.9207320192004184,-1.2199361152650563
1822142909,13.821735316318827,168.00293775628865,89.0,588204.0,-1.425948787668609,-1.015045077628572,-1.2204969326485906
1801103648,12.994513427663875,166.0410049090384,1.0,6926.0,-1.4872114199332984,-1.055055143540849,-1.2711332817370737
1696250206,11.621150493898895,168.506682161534,1.0,1721.0,-1.588920319964948,-1.0047721231362428,-1.2968462215505954
791564318,13.56530780003956,159.63030001222592,409.0,4024236.0,-1.4449393690927872,-1.185789855396617,-1.3153646122447022
387042247,23.220433981904076,124.17327247978221,40.0,312225.0,-0.7298973073909321,-1.9088716930929497,-1.3193845002419409
1112258664,14.80628239134361,154.25499597592045,162.0,1201517.0,-1.3530349223179337,-1.2954094425769525,-1.3242221824474432
1798460240,24.840301488897875,114.16809313440822,136.0,328901.0,-0.6099327020541,-2.1129091990828326,-1.3614209505684662
1043245989,13.308858270137842,150.9572118108339,465.0,6910435.0,-1.4639315808080346,-1.36266177590452,-1.4132966783562773
1172546141,17.24922902474852,128.6991779127402,97.0,582055.0,-1.172114490572719,-1.8165740515405495,-1.4943442710566344
1634341981,13.112190620233532,87.14543893154232,159.0,780190.0,-1.4784964491700634,-2.6639872735932184,-2.071241861381641
1874174561,15.073949503883075,60.81225024692872,104.0,309806.0,-1.3332119556994857,-3.2010049479894103,-2.267108451844448
1730358737,5.039880083369371,35.2791605835856,194.0,307547.0,-2.076317902795262,-3.7217060524162244,-2.8990119776057433
